PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.5.14;Checks if a Kubernetes Pod has Role-Based Access Control (RBAC) enabled. The rule is NON_COMPLIANT if a Kubernetes Pod does not have RBAC enabled.;7.2.5: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:kubelet-serving-approver does not have pod create access.;3e1a1fa8-096f-4005-b310-a76d33d0a191;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:kubelet-serving-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.6.4;Checks if a Kubernetes Role or ClusterRole does not allow blocklisted permissions for principals from other namespaces or clusters, such as certain actions on Pods, Services, or ConfigMaps. For example, the rule checks that the Role or ClusterRole does not allow any 'get', 'delete' actions on Pods by users from different namespaces. The rule is NON_COMPLIANT if any blocklisted actions are allowed by the Role or ClusterRole.;7.2.6: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:kubelet-serving-approver does not have pod create access.;3e1a1fa8-096f-4005-b310-a76d33d0a191;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:kubelet-serving-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.2.17;Checks if a Kubernetes Pod has RBAC (Role-Based Access Control) enabled for its ServiceAccount. The rule is NON_COMPLIANT if the Pod's ServiceAccount does not have RBAC enabled.;7.3.2: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:kubelet-serving-approver does not have pod create access.;3e1a1fa8-096f-4005-b310-a76d33d0a191;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:kubelet-serving-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.2.20;Ensures that Kubernetes access control policies treat permissions as restricted, validating that no access is granted to the Kubernetes resources by any unauthorized users, service accounts, or IP ranges that are not explicitly defined. The rule is COMPLIANT if a Role or ClusterRole with no permissions is not present.;7.3.2: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:kubelet-serving-approver does not have pod create access.;3e1a1fa8-096f-4005-b310-a76d33d0a191;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:kubelet-serving-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;8.2.7.17;Checks if a Kubernetes Pod has role-based access control (RBAC) enabled. The rule is NON_COMPLIANT if a Kubernetes Pod does not have RBAC enabled.;8.2.7: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:kubelet-serving-approver does not have pod create access.;3e1a1fa8-096f-4005-b310-a76d33d0a191;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:kubelet-serving-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;8.3.4.16;Checks if a Kubernetes pod has Role-Based Access Control (RBAC) enabled. The rule is NON_COMPLIANT if a Kubernetes pod does not have RBAC enabled.;8.3.4: Strong authentication for users and administrators is established and managed.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:kubelet-serving-approver does not have pod create access.;3e1a1fa8-096f-4005-b310-a76d33d0a191;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:kubelet-serving-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;8.3.4.17;Checks if a Kubernetes Pod has Role-Based Access Control (RBAC) enabled for authentication and authorization. The rule is NON_COMPLIANT if a Pod does not have RBAC enabled.;8.3.4: Strong authentication for users and administrators is established and managed.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:kubelet-serving-approver does not have pod create access.;3e1a1fa8-096f-4005-b310-a76d33d0a191;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:kubelet-serving-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;A3.4.1.11;Checks if the Kubernetes Role-Based Access Control (RBAC) permissions for the Service Account attached to the Pod prohibit public access. If the Service Account permissions allow public access, it is NON_COMPLIANT.;A3.4.1: Logical access to the cardholder data environment is controlled and managed.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:kubelet-serving-approver does not have pod create access.;3e1a1fa8-096f-4005-b310-a76d33d0a191;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:kubelet-serving-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;1.4.2.36;Checks if your Kubernetes Pods do not allow unauthorized access by verifying Network Policies, Pod Security Policies, and Role-Based Access Control (RBAC) settings.;1.4.2: Network connections between trusted and untrusted networks are controlled.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.6.1.4.7;Checks if the Kubernetes Role-Based Access Control (RBAC) policies that you create do not allow actions that are blocked on Kubernetes resources. The rule is NON_COMPLIANT if any blocked action is allowed on Kubernetes resources by the configured RBAC policies.;3.6.1.4: Cryptographic keys used to protect stored account data are secured.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.6.1.8;Checks if the Role-based Access Control (RBAC) policies applied to your Kubernetes users, roles, and service accounts do not allow prohibited actions on all Kubernetes resources. The rule is NON_COMPLIANT if any prohibited action is allowed on any Kubernetes resource in an RBAC policy.;3.6.1: Cryptographic keys used to protect stored account data are secured.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.7.1.8;Checks if the managed Kubernetes Role-Based Access Control (RBAC) policies that you create do not allow forbidden actions on Kubernetes resources. The rule is NON_COMPLIANT if any forbidden action is allowed on Kubernetes resources by the managed RBAC policy.;3.7.1: Where cryptography is used to protect stored account data, key management processes and procedures covering all aspects of the key lifecycle are defined and implemented.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.7.2.7;Checks if the Kubernetes Role-Based Access Control (RBAC) policies that you create do not allow forbidden actions on Kubernetes resources. The rule is NON_COMPLIANT if any forbidden action is permitted on Kubernetes resources by the managed RBAC policy.;3.7.2: Where cryptography is used to protect stored account data, key management processes and procedures covering all aspects of the key lifecycle are defined and implemented.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.7.4.8;Checks if the managed Kubernetes Role-Based Access Control (RBAC) policies that you create do not allow blocked actions on Kubernetes resources. The rule is NON_COMPLIANT if any blocked action is allowed on Kubernetes resources by the managed RBAC policy.;3.7.4: Where cryptography is used to protect stored account data, key management processes and procedures covering all aspects of the key lifecycle are defined and implemented.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.7.6.7;Verifies that the Kubernetes Role-Based Access Control (RBAC) policies do not permit actions that are disallowed by the cluster's security context. The rule is NON_COMPLIANT if any disallowed actions are permitted by the Kubernetes RBAC policy.;3.7.6: Where cryptography is used to protect stored account data, key management processes and procedures covering all aspects of the key lifecycle are defined and implemented.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.7.7.7;Checks if the Kubernetes RBAC (Role-Based Access Control) policies that you create do not allow blocked actions on Kubernetes objects. The rule is NON_COMPLIANT if any blocked action is allowed on Kubernetes objects by the defined RBAC policies.;3.7.7: Where cryptography is used to protect stored account data, key management processes and procedures covering all aspects of the key lifecycle are defined and implemented.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;6.3.3.8;Checks if the Kubernetes Pod specifications for image, service account, restart policy, and resource limits match the expected values. The rule ignores Pods with the 'initContainers' field defined and Pods with a restart policy set to 'Never'. The rule is NON_COMPLIANT if the Pod specifications do not match the expected values.;6.3.3: Security vulnerabilities are identified and addressed.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.1.4;Checks if custom Kubernetes CustomResourceDefinitions (CRDs) have a role-based access control (RBAC) policy attached. The rule is NON_COMPLIANT for custom CRDs without an RBAC policy attached.;7.2.1: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.1.25;Checks if a Kubernetes Role or ClusterRole does not allow blocklisted permissions on resources in a namespace for principals from other Kubernetes namespaces. For example, the rule checks that the Role or ClusterRole does not allow any permissions related to 'pod'. The rule is NON_COMPLIANT if any blocklisted actions are allowed by the Role or ClusterRole.;7.2.1: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.2.4;Checks if custom Kubernetes CustomResourceDefinitions (CRDs) have an associated RBAC policy. The rule is NON_COMPLIANT for CRDs without an associated RBAC policy attached.;7.2.2: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.5.14;Checks if a Kubernetes Pod has Role-Based Access Control (RBAC) enabled. The rule is NON_COMPLIANT if a Kubernetes Pod does not have RBAC enabled.;7.2.5: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.6.4;Checks if a Kubernetes Role or ClusterRole does not allow blocklisted permissions for principals from other namespaces or clusters, such as certain actions on Pods, Services, or ConfigMaps. For example, the rule checks that the Role or ClusterRole does not allow any 'get', 'delete' actions on Pods by users from different namespaces. The rule is NON_COMPLIANT if any blocklisted actions are allowed by the Role or ClusterRole.;7.2.6: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.2.17;Checks if a Kubernetes Pod has RBAC (Role-Based Access Control) enabled for its ServiceAccount. The rule is NON_COMPLIANT if the Pod's ServiceAccount does not have RBAC enabled.;7.3.2: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.2.20;Ensures that Kubernetes access control policies treat permissions as restricted, validating that no access is granted to the Kubernetes resources by any unauthorized users, service accounts, or IP ranges that are not explicitly defined. The rule is COMPLIANT if a Role or ClusterRole with no permissions is not present.;7.3.2: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;8.2.7.17;Checks if a Kubernetes Pod has role-based access control (RBAC) enabled. The rule is NON_COMPLIANT if a Kubernetes Pod does not have RBAC enabled.;8.2.7: User identification and related accounts for users and administrators are strictly managed throughout an accounts lifecycle.;;;RBAC;;PASS;ClusterRole system:certificates.k8s.io:legacy-unknown-approver does not have pod create access.;4fc6b653-b065-480e-a0e1-8d7766451a3c;rbac_minimize_pod_creation_access;False;system:certificates.k8s.io:legacy-unknown-approver;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
